chave;ano;Sigla;dsc_tribunal;secao;trib;cn1;CnCCrim1;CnCNCrim1;CnExtFisc1;CnExtNFisc1;ExeJudCrimPL1;ExeJudCrimNPL1;ExeJudNCrim1;cp1;CpCCrim1;CpCNCrim1;CpExtFisc1;CpExtNFisc1;ExeJudPCrimPL1;ExeJudPCrimNPL1;ExeJudPNcrim1;susc1;susexfisc1;susexnfisc1;sus1;cntr;CnCrimTR;CnNCrimTR;cptr;CpCrimTR;CpNCrimTR;sustr;cnje;CnCCrimJE;CnCNCrimJE;ExeJudJE;cpje;CpCCrimJE;CpCNCrimJE;ExeJudPJE;suscje;susexje;susje;sus1jetr;CP;SUS;Tram;Dpj;DPeI;DPCO;dpjio;MagPAe1;MagPAeJE;MagPAeTR;MagPAcJE1;MagPAcTR1;MagPAcTRJE;MagAJ1;MagAJJE;MagAJTR;Mag;TPEfet;TPCed;TPReq;TPSV;Serv;tpefetae1;tpefetaeje;tpefetacje1;tpefettr;TpEfet1jetr;tpiae1;tpiaeje;tpiacje1;tpitr;tpi1jetr;tpsvae1;tpsvaeje;tpsvacje1;tpsvtr;tpsv1jetr;tasae1;tasaeje;tasacje1;tastr;Tpaf1jetr;tbaix1;TBaixCCrim1;TBaixCNCrim1;TBaixExtFisc1;TBaixExtNFisc1;TBaixJudCrimNPL1;TBaixJudCrimPL1;TBaixJudNCrim1;tbaixtr;TBaixCrimTR;TBaixNCrimTR;tbaixje;TBaixCCrimJE;TBaixCNCrimJE;TbaixJudJE;Tbaix;cp.sus;cp.sus.fisc;tbaix.sus.fisc;cp.sus.fisc.penal;tbaix.sus.fisc.penal;mag1je;pib;h1;g1;g7;f2;f3;cm1je;k1je;ipm1je;ipsjud1je;iad1je;tc1je
TRF3_2º Grau_2022;2022;TRF3;TRF 3ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272872;0;409635;795614060;169892220;1446249;624275591;0;0;0;0;0;0;0;0;0;40;0;0;0;0;1010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136763;272872;272872;136763;272872;136763;0;3148773181225;48858679;0,00025;16,28399;0,08187;2,06719;;;;0,00000;;
TRF3_total_2022;2022;TRF3;TRF 3ª Região;total;1;235512;6437;112005;70849;5916;116;1565;38624;2277470;30813;319807;1701272;55740;368;3780;165690;92370;0;0;92370;65909;24;65885;146659;15;146644;75842;289013;66;223567;65380;949954;214;776184;173556;396449;4159;400608;568820;3647546;568820;4301800;2861504858;478499589;1446249;2370575457;207;79;50;32;0;0;16;3;1;388;3402;109;126;6;6010;2395;542;317;148;3402;86;14;21;5;126;6;0;0;0;6;24915;10250;2768;1996;109;278344;7724;105369;112752;7168;771;245;44315;67417;59;67358;171480;92;139918;31470;654254;3078726;1377454;541502;1373306;540486;298;3148773181225;48858679;0,00091;58,56697;0,79413;12,30078;1403,37449;12321,06779;1507,19016;74,84592;0,85758;0,87767
TRF4_RS_2022;2022;TRF4;TRF 4ª Região;RS;0;100883;3143;54613;8959;2145;28;692;31303;414573;6014;98918;237634;12719;217;3815;55256;25774;0;0;25774;53398;87;53311;87354;95;87259;53330;225468;5042;137750;82676;178531;6254;135814;36463;22139;8976;31115;110219;680458;110219;1289064;601025367;102305387;856563;497863416;2;0;15;140;0;0;15;0;1;141;1516;97;2;0;1421;9;0;1432;75;1516;1;0;1;0;2;0;0;0;0;0;18;0;31904;3525;97;138960;3266;59330;27379;2551;1243;105;45086;51426;24;51402;418220;645;329504;88071;608606;570239;332605;581227;328573;579879;127;639538516413;11088065;0,00094;54,20471;1,27090;12,81558;1664,61204;9046,81549;4382,13924;392,10415;1,70730;0,51562
TRF4_PR_2022;2022;TRF4;TRF 4ª Região;PR;0;92223;9773;41196;13153;3794;201;1587;22519;353054;13534;78397;197356;13972;1215;5786;42794;24747;0;0;24747;42101;85;42016;43192;88;43104;13086;185506;4815;113918;66773;168952;7435;125775;35742;17296;10057;27353;65186;565198;65186;1121328;618060300;85098476;269114;532692710;7;0;11;115;0;0;15;0;2;116;1267;68;2;0;1201;50;0;1157;60;1267;2;0;0;0;2;0;0;0;0;0;1272;0;22175;1343;68;122180;7607;41515;39965;3104;2135;647;27207;38268;53;38215;395682;1073;328732;65877;556130;500012;302656;516165;295655;513383;107;605090027564;11835379;0,00102;52,22142;0,97988;10,14754;1751,01871;9755,36073;4858,24222;431,19234;1,86463;0,50199
TRF4_SC_2022;2022;TRF4;TRF 4ª Região;SC;0;64464;2602;38883;3072;3004;10;681;16212;164949;4865;64684;50007;10240;170;2747;32236;16032;0;0;16032;36525;54;36471;49975;44;49931;24196;162603;4535;100479;57589;132789;5673;103314;23802;21756;5286;27042;67270;347713;67270;745525;338328156;57181308;328322;280818526;0;0;9;85;0;0;11;0;2;81;876;54;0;0;822;0;0;824;52;876;0;0;0;0;0;0;0;0;0;0;0;0;19040;665;54;72457;2316;35673;12717;1730;1012;94;18915;34590;33;34557;290765;707;231002;59056;397812;280443;230436;385095;227519;383989;74;471521223412;7762154;0,00072;43,58689;1,04183;10,58984;2064,49954;8943,48100;4914,77405;441,87591;1,59962;0,45046
TRF4_TRU_2022;2022;TRF4;TRF 4ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1716149767389;30685598;0,00000;0,00000;0,00000;0,00000;;;;;;
TRF4_2º Grau_2022;2022;TRF4;TRF 4ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208799;0;377490;404044151;126786626;17017857;260239669;0;0;0;0;0;0;0;0;0;39;0;0;0;0;616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168691;208799;208799;168691;208799;168691;0;1716149767389;30685598;0,00024;13,16722;0,12710;2,00746;;;;0,00000;;
TRF4_total_2022;2022;TRF4;TRF 4ª Região;total;1;257570;15518;134692;25184;8943;239;2960;70034;932576;24413;241999;484997;36931;1602;12348;130286;66553;0;0;66553;132024;226;131798;180521;227;180294;90612;573577;14392;352147;207038;480272;19362;364903;96007;61191;24319;85510;242675;2190474;242675;3359815;2553003882;371371797;27790637;2120159103;9;0;35;340;0;0;41;0;5;377;3659;219;4;0;5192;59;0;3413;187;3659;3;0;1;0;4;0;0;0;0;0;1290;0;73119;5533;219;333597;13189;136518;80061;7385;4390;846;91208;124284;110;124174;1104667;2425;889238;213004;1169341;1947799;1462802;1089280;1448852;1084044;308;1716149767389;30685598;0,00149;83,19877;1,22859;16,91999;1790,61314;9267,49143;4675,05285;277,01541;1,73046;0,49554
TRF5_SE_2022;2022;TRF5;TRF 5ª Região;SE;0;8747;157;5258;1156;14;8;44;2110;31364;636;9454;17194;33;25;198;3824;706;0;0;706;9622;3;9619;12170;3;12167;1073;34729;1;31100;3628;37630;7;34465;3158;4846;4;4850;6629;81164;6629;125458;86454672;16663463;1364922;68426287;3;2;3;7;0;0;1;0;0;14;185;6;25;0;204;87;15;74;9;185;14;3;5;3;25;0;0;0;0;0;487;224;1324;112;6;9778;203;3963;3447;18;34;5;2108;7338;0;7338;27178;3;15389;11786;44294;74535;57341;40847;57118;40808;11;57058820347;2211868;0,00152;39,08672;0,62131;9,22297;3507,23865;9860,21163;3439,30138;181,15686;0,85003;0,65119
TRF5_AL_2022;2022;TRF5;TRF 5ª Região;AL;0;17713;177;5960;2964;10;0;129;8473;65354;1039;12003;40778;45;7;466;11016;675;0;0;675;13938;0;13938;27521;1;27520;7999;78811;7;64966;13838;54268;19;46384;7865;1958;54;2012;10686;147143;10686;252654;125044942;14684652;3759223;106601066;7;8;3;5;0;0;2;0;0;21;327;15;3;3;318;214;72;26;15;327;2;0;1;0;3;2;1;0;0;3;3349;1044;790;345;15;23169;228;5356;8289;19;40;0;9237;13918;0;13918;68424;8;43485;24931;105511;136457;95679;97222;95206;97182;18;83908775350;3125254;0,00149;40,01113;0,67177;10,17517;4112,02251;11723,46031;5083,85721;288,02830;0,94891;0,56635
TRF5_PE_2022;2022;TRF5;TRF 5ª Região;PE;0;28924;490;16953;6523;85;8;154;4711;139593;1845;39663;78721;371;92;995;17906;1737;0;0;1737;20644;0;20644;41866;0;41866;3293;99618;20;89264;10334;91964;33;80072;11859;8359;197;8556;13586;273423;13586;414278;307629361;50931305;5051471;251646585;18;7;9;23;0;0;5;1;2;49;616;20;17;6;619;498;54;29;35;616;14;3;0;0;17;5;1;0;0;6;6050;920;0;310;20;43643;485;15075;23838;121;85;3;4036;15352;0;15352;81860;14;54740;27106;140855;259837;181116;117017;180029;116929;42;242942917291;9051113;0,00127;33,98801;0,54176;6,83894;2698,80448;8502,53784;2988,55656;202,75121;0,97636;0,64851
TRF5_RN_2022;2022;TRF5;TRF 5ª Região;RN;0;15391;500;7826;4129;54;127;76;2679;59565;1525;16546;34496;205;217;343;6233;1419;0;0;1419;7187;1;7186;18386;0;18386;74;65444;14;49202;16228;46431;39;38699;7693;5475;315;5790;7283;124382;7283;201839;144226837;25908784;1848870;116469183;11;6;3;8;0;0;3;1;0;24;277;7;55;0;325;155;37;70;15;277;32;7;12;4;55;0;0;0;0;0;1153;741;515;25;7;15547;618;6825;5154;92;69;96;2693;6990;1;6989;54920;14;29741;25165;77457;117099;82603;72303;82043;72138;21;88216251474;3303953;0,00163;43,65281;0,71562;9,83670;2973,42286;8500,59324;3394,54335;216,82154;0,87174;0,60067
TRF5_CE_2022;2022;TRF5;TRF 5ª Região;CE;0;30993;560;15502;10059;93;4;114;4661;142038;2150;29684;97871;366;37;585;11345;1602;0;0;1602;20620;5;20615;36154;4;36150;3462;127085;18;108201;18866;108096;162;93060;14874;12886;251;13137;18201;286288;18201;439016;308065983;50763064;758435;256544484;22;15;9;11;0;0;3;3;1;51;860;11;90;10;949;490;249;87;34;860;59;29;0;2;90;7;1;2;0;10;3700;302;0;99;11;25882;718;13015;7284;99;127;13;4626;22081;2;22079;104765;59;74759;29947;152728;268087;170216;145444;169594;145304;43;214415683898;8936431;0,00144;34,47304;0,57119;10,61945;3153,67601;8932,77621;3064,85989;137,66807;0,82647;0,65690
TRF5_PB_2022;2022;TRF5;TRF 5ª Região;PB;0;14862;364;8219;3545;18;0;118;2598;80934;1353;17753;53341;52;6;399;8030;1090;0;0;1090;12787;1;12786;38406;0;38406;4694;71128;12;55931;15185;71305;13;59933;11359;6872;118;6990;12774;190645;12774;279310;169279987;25620993;5495028;138163966;15;7;3;5;0;0;2;0;0;28;331;10;35;0;356;72;79;164;16;331;7;7;19;2;35;0;0;0;0;0;460;1240;1985;120;10;17066;442;8656;5105;22;59;2;2780;13877;1;13876;57722;9;32843;24870;88665;177871;124530;83560;124125;83499;25;85234219563;4030961;0,00199;41,99495;0,69408;8,83164;2723,56000;9081,08000;2991,52000;210,07865;0,86973;0,67058
TRF5_TRU_2022;2022;TRF5;TRF 5ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79698370;0;0;79698370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;771776667921;30659580;0,00010;2,59946;0,00000;0,00000;;;;;;
TRF5_2º Grau_2022;2022;TRF5;TRF 5ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81673;0;122788;215900084;52833336;6313409;156753338;0;0;0;0;0;0;0;0;0;24;0;0;0;0;453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41115;81673;81673;41115;81673;41115;0;771776667921;30659580;0,00028;7,04185;0,07828;1,47752;;;;0,00000;;
TRF5_total_2022;2022;TRF5;TRF 5ª Região;total;1;116630;2248;59718;28376;274;147;635;25232;518848;8548;125103;322401;1072;384;2986;58354;7229;0;0;7229;84798;10;84788;174503;8;174495;20595;476815;72;398664;78079;409694;273;352613;56808;40396;939;41335;69159;1184981;69159;1835979;1673333562;237405598;24591358;1409977059;76;45;30;59;0;0;16;5;3;210;2596;69;225;19;4230;1516;506;450;124;2596;128;49;37;11;225;14;3;2;0;19;15199;4471;4614;1011;69;135085;2694;52890;53117;371;414;119;25480;79556;4;79552;394869;107;250957;143805;650998;1115822;793421;597881;790051;597348;159;771776667921;30659580;0,00217;54,57784;0,68494;13,79667;3074,93036;9164,71913;3330,06025;125,28463;0,89301;0,63664
TRF6_MG_2022;2022;TRF6;TRF 6ª Região;MG;0;29981;556;19817;6109;784;1;142;2572;622426;11464;137842;383735;28686;128;1691;58880;21877;288375;32414;342666;13725;3;13722;99902;16;99886;30930;71154;66;64440;6648;391368;413;371906;19049;128002;1559;129561;503157;1113696;503157;1203715;250678629;44858805;303452;205516373;50;30;17;0;4;0;2;0;1;98;1235;12;103;7;1333;468;157;534;76;1235;28;21;50;4;103;1;3;3;0;7;1591;825;1785;276;12;33539;821;11254;17326;1155;123;3;2857;9647;3;9644;46833;33;42663;4137;90019;610539;515179;72693;513360;72567;82;943539124645;20732660;0,00027;12,09100;0,47482;6,42947;1119,20813;13343,93364;980,17909;60,29407;0,79470;0,92654
TRF6_TRU_2022;2022;TRF6;TRF 6ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;943539124645;20732660;0,00000;0,00000;0,00000;0,00000;;;;;;
TRF6_2º Grau_2022;2022;TRF6;TRF 6ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192612;0;195715;13233665;67998;0;13165667;0;0;0;0;0;0;0;0;0;18;0;0;0;0;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3103;192612;192612;3103;192612;3103;0;943539124645;20732660;0,00001;0,63830;0,08682;0,77655;;;;0,00000;;
TRF6_total_2022;2022;TRF6;TRF 6ª Região;total;1;29981;556;19817;6109;784;1;142;2572;622426;11464;137842;383735;28686;128;1691;58880;21877;288375;32414;342666;13725;3;13722;99902;16;99886;30930;71154;66;64440;6648;391368;413;371906;19049;128002;1559;129561;503157;1309386;503157;1402566;333064492;44926802;303452;287602840;50;30;17;0;4;0;2;0;1;116;1235;12;103;7;2007;468;157;534;76;1235;28;21;50;4;103;1;3;3;0;7;1591;825;1785;276;12;33539;821;11254;17326;1155;123;3;2857;9647;3;9644;46833;33;42663;4137;93180;806229;710869;75854;709050;75728;82;943539124645;20732660;0,00035;16,06473;0,55950;9,68038;1119,17073;13343,48780;980,14634;40,04584;0,79470;0,92654
TRF_total_2022;2022;TRF;TRF;total;1;1094765;31803;558669;263670;28744;1144;9835;200900;6469136;120061;1218108;4206798;231639;4954;34711;652865;255135;2720182;317197;3292514;469823;224;469599;767638;174;767464;263385;2448472;2493;1996475;447253;4024605;7311;3595070;417253;1345860;31975;1377835;4933734;12524705;4933734;16758822;12509571432;2016124840;111730343;10260990568;531;260;213;684;4;0;115;13;14;1732;16830;784;1056;58;28282;7352;1940;6718;820;16830;468;177;374;37;1056;29;12;17;0;58;114474;32642;124776;14428;784;1209018;38384;498706;432375;30228;7918;1020;200387;472623;278;472345;2072858;1813;1620567;449234;4234117;7590971;6104355;3801742;6064690;3792804;1351;9,915317e+12;207750291;0,00126;60,21446;0,83369;13,61346;2133,12657;10196,60770;2429,21984;116,04116;0,92624;0,76176
TRF1_DF_2023;2023;TRF1;TRF 1ª Região;DF;0;51890;372;28772;4828;890;0;0;17028;258354;1602;82015;98893;13615;2;13;62214;12316;56578;25028;93922;4149;1;4148;17173;0;17173;9823;45598;62;39651;5885;100072;110;94866;5096;32209;92;32301;136046;375599;136046;458795;395013071;93453634;1106785;300452653;39;10;9;11;0;0;8;0;1;60;455;29;58;1;485;336;69;27;23;455;47;6;1;4;58;1;0;0;0;1;7815;1189;500;1105;29;38489;279;16423;15392;521;0;0;5874;10021;5;10016;34686;41;33550;1095;83196;239553;197238;67804;197223;67804;52;345655209948;2817381;0,00114;140,20577;2,11272;17,21457;1438,30251;8324,14082;1411,30119;150,87629;0,75061;0,83046
TRF1_GO_2023;2023;TRF1;TRF 1ª Região;GO;0;22666;445;12950;6828;479;0;1;1963;181118;2375;35647;122616;8555;7;145;11773;5662;78872;7114;91648;4363;5;4358;3844;4;3840;2490;73008;23;68281;4704;119899;93;115574;4232;43786;100;43886;138024;304861;138024;403977;303495672;50635083;2112339;250748249;14;7;6;14;0;0;0;0;0;41;438;16;60;0;482;187;48;180;23;438;19;7;34;0;60;0;0;0;0;0;2484;774;2601;148;16;26671;490;8437;15123;1004;10;0;1607;14749;21;14728;57696;56;54875;2765;99116;166837;123093;83993;122941;83983;35;324796302418;7056495;0,00093;43,00941;0,57970;6,83059;2548,01490;11032,56157;2415,21216;175,03527;0,88182;0,78108
TRF1_MT_2023;2023;TRF1;TRF 1ª Região;MT;0;15204;455;8648;4295;856;0;0;950;108571;3079;25230;67774;6259;0;84;6145;4820;41194;4316;50330;3353;1;3352;7308;1;7307;5106;28239;26;24878;3335;46044;99;42868;3077;16404;98;16502;71938;161923;71938;209260;184782596;20942509;2870676;160969410;7;3;3;12;0;0;0;0;0;25;321;29;27;3;322;116;44;153;8;321;5;7;12;3;27;0;1;2;0;3;1701;1667;6837;550;29;14280;620;6994;4949;485;9;0;1223;8149;2;8147;24908;41;23361;1506;47337;89985;63405;42388;63321;42379;22;281144059145;3658649;0,00066;50,50569;0,67133;8,80106;1811,72138;8966,67448;1813,10939;121,70186;0,90206;0,79779
TRF1_AC_2023;2023;TRF1;TRF 1ª Região;AC;0;2642;152;1904;380;48;0;0;158;16072;930;3420;9174;1310;0;36;1202;708;6224;946;7878;18918;2;18916;4553;3;4550;163;24423;27;20066;4330;29692;48;21445;8199;3137;68;3205;11246;50317;11246;68019;63981425;10714877;234078;53032470;3;2;0;0;0;0;0;0;0;5;91;3;6;0;94;55;17;14;5;91;2;1;3;0;6;0;0;0;0;0;674;147;86;11;3;2180;179;814;892;111;8;1;175;1793;0;1793;13729;17;10480;3232;17702;39071;36121;16810;36085;16801;5;25747853793;830018;0,00248;77,08438;0,60240;11,32506;4515,40000;12334,60000;3181,80000;169,24468;0,58781;0,74204
TRF1_AM_2023;2023;TRF1;TRF 1ª Região;AM;0;10671;380;7555;1910;248;1;1;576;64050;2834;18601;34135;2880;12;77;5511;4222;26525;3099;33846;1778;0;1778;2079;0;2079;941;37403;17;31052;6334;57788;152;48623;9013;16548;210;16758;51545;123917;51545;153847;117535583;15232015;106788;102196781;5;2;3;5;0;0;0;0;0;15;164;12;25;2;179;81;27;44;12;164;12;7;5;1;25;0;0;2;0;2;2616;522;1022;154;12;8042;355;4138;2568;185;7;0;789;4602;3;4599;17286;33;15095;2158;29930;72372;64762;27362;64673;27355;12;158443539838;3941613;0,00074;29,81916;0,37979;4,54129;3437,22947;12289,08488;2115,01258;141,49721;0,52685;0,82790
TRF1_AP_2023;2023;TRF1;TRF 1ª Região;AP;0;4106;119;2070;1103;78;0;0;736;21613;883;5378;10801;1279;0;0;3272;840;6664;1379;8883;0;0;0;0;0;0;0;31994;9;29746;2239;30202;51;28034;2117;2821;28;2849;11732;51815;11732;77279;85330462;8353302;1018504;75958656;3;3;0;3;0;0;0;0;0;9;131;6;5;0;130;65;28;38;0;131;5;0;0;0;5;0;0;0;0;0;1280;592;271;0;6;6269;111;3111;1571;102;0;0;1374;0;0;0;19195;19;18369;807;25464;40083;35946;23893;35946;23893;9;24212471756;733759;0,00352;116,29222;1,21648;17,71699;3680,55556;8586,55556;2829,33333;195,87692;0,70537;0,67049
TRF1_PA_2023;2023;TRF1;TRF 1ª Região;PA;0;14540;543;8727;4081;384;0;0;805;136015;5025;23051;95835;5878;3;79;6144;4594;75841;5574;86009;6191;4;6187;4401;1;4400;2855;121001;46;107342;13613;135672;310;124745;10617;23584;114;23698;112562;276088;112562;408775;230345688;32942961;1781625;195621102;5;6;6;16;0;0;0;0;0;33;394;14;38;1;419;109;53;217;15;394;5;7;24;2;38;0;0;1;0;1;1755;834;2378;253;14;16585;952;6944;7368;388;12;1;920;24190;11;24179;91912;85;86917;4910;132687;163526;143532;125319;143450;125306;27;316697839135;8121025;0,00073;28,36412;0,40450;5,15945;4511,21378;14159,91429;4040,95969;258,94272;0,80047;0,71462
TRF1_RO_2023;2023;TRF1;TRF 1ª Região;RO;0;6858;463;4004;1657;166;0;0;568;52268;2749;11832;31951;2164;24;64;3484;1922;18756;1747;22425;2389;0;2389;2436;0;2436;862;20455;72;15864;4519;32229;161;27687;4381;9239;184;9423;32710;86933;32710;117997;112380776;11348241;2251721;98780814;2;2;0;6;0;0;0;0;0;10;172;9;25;1;189;55;22;85;10;172;6;9;10;0;25;0;1;0;0;1;1104;644;1588;46;9;7104;589;3010;2787;175;6;0;537;5306;1;5305;18654;41;15256;3357;31064;54223;41028;28277;40940;28271;10;70072251106;1581196;0,00160;71,07327;0,62810;11,95298;2237,92828;11101,53793;2593,56414;136,28571;0,94307;0,76638
TRF1_RR_2023;2023;TRF1;TRF 1ª Região;RR;0;2704;155;1504;468;53;0;0;524;13900;1003;3521;6733;788;1;5;1849;549;3805;860;5214;0;0;0;0;0;0;0;4344;9;4063;272;6134;27;5869;238;1331;48;1379;6593;20034;6593;27950;45593449;6145188;0;39448261;2;1;0;2;0;0;0;0;0;5;68;5;7;0;70;57;11;0;0;68;3;4;0;0;7;0;0;0;0;0;1449;315;0;0;5;3136;147;1232;1430;82;1;0;244;0;0;0;4780;11;4657;112;7916;13441;10513;6486;10507;6485;5;21926999853;636707;0,00208;71,60821;0,76421;10,99407;1284,89865;5744,22860;1626,88063;113,08571;1,12316;0,71678
TRF1_TO_2023;2023;TRF1;TRF 1ª Região;TO;0;5696;175;3684;1366;94;0;0;377;29227;904;5722;19353;1446;0;5;1797;1311;13545;1634;16490;1135;0;1135;1127;1;1126;829;18593;14;17666;913;23431;34;22539;858;5524;34;5558;22877;53785;22877;79145;89714280;8485939;1143000;80085341;3;2;3;4;0;0;0;0;0;12;142;6;16;1;153;53;26;55;8;142;0;6;9;1;16;0;0;1;0;1;282;796;1101;130;6;6866;177;2411;3694;178;0;0;406;3770;0;3770;14724;5;14591;128;25360;30908;25100;21666;25095;21666;9;62375600987;1511460;0,00144;59,35604;0,78777;10,12266;2561,68294;8269,91761;2404,74519;141,11111;0,88888;0,70922
TRF1_BA_2023;2023;TRF1;TRF 1ª Região;BA;0;35477;633;20904;10911;668;0;1;2360;261287;5031;70146;153649;11292;10;107;21052;12950;88008;11385;112343;10524;1;10523;9004;1;9003;4826;225531;19;202874;22638;368715;111;347322;21282;81873;252;82125;199294;639006;199294;876259;486366933;63809139;1311288;421246507;15;11;12;29;0;0;0;0;0;67;710;29;112;3;796;269;79;333;29;710;25;8;75;4;112;1;1;1;0;3;3531;912;5727;351;29;35980;772;13991;17134;703;15;2;3363;31831;3;31828;169442;40;158282;11120;237253;439712;374071;220119;373954;220102;55;424766819532;14141626;0,00115;34,39258;0,47256;5,62877;4300,06914;15221,37273;3742,77592;258,06784;0,78703;0,75411
TRF1_MA_2023;2023;TRF1;TRF 1ª Região;MA;0;10902;308;6267;3252;286;0;0;789;96750;4133;23951;53493;6449;5;59;8660;4208;32257;4567;41032;4376;0;4376;15663;0;15663;13249;147464;12;119844;27608;182711;110;164455;18146;19227;16;19243;73524;295124;73524;433394;205481792;22681044;35295;182765454;7;7;6;10;0;0;0;0;0;29;306;22;41;1;326;116;48;121;21;306;13;12;16;0;41;0;1;0;0;1;3876;1096;2839;239;22;10825;566;4739;3923;474;25;3;1095;13099;2;13097;114346;25;104033;10288;138270;221600;200364;134347;200300;134319;23;150552964452;6775805;0,00136;30,32581;0,43337;4,81124;5562,69758;17318,32552;5357,34228;383,96012;0,79039;0,69065
TRF1_PI_2023;2023;TRF1;TRF 1ª Região;PI;0;7772;248;5131;1861;240;0;0;292;74699;1384;19179;47116;3349;1;33;3637;3227;24403;2162;29792;3171;1;3170;9698;1;9697;2023;84410;14;78403;5993;132125;35;127231;4859;11391;2;11393;43208;216522;43208;316372;157474194;15636995;815808;141021391;5;5;3;10;0;0;0;0;0;23;247;11;37;1;274;87;37;106;17;247;9;4;24;0;37;0;0;1;0;1;1909;317;1708;79;11;5194;231;3634;765;90;6;0;468;13671;2;13669;80985;8;79239;1738;99850;173314;150601;99085;150567;99079;20;77129102997;3271199;0,00204;48,13959;0,69113;8,37613;4380,66299;14942,86642;4395,04471;314,52190;0,93488;0,70588
TRF1_TRU_2023;2023;TRF1;TRF 1ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2283521014961;55076933;0,00000;0,00000;0,00000;0,00000;;;;;;
TRF1_2º Grau_2023;2023;TRF1;TRF 1ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;448882;0;539784;671713718;129518420;2614886;539580412;0;0;0;0;0;0;0;0;0;39;0;0;0;0;815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90902;448882;448882;90902;448882;90902;0;2283521014961;55076933;0,00029;12,19592;0,07081;1,47975;;;;0,00000;;
TRF1_total_2023;2023;TRF1;TRF 1ª Região;total;1;191128;4448;112120;42940;4490;1;3;27126;1313924;31932;327693;751523;65264;65;707;136740;57329;472672;69811;599812;60347;15;60332;77286;12;77274;43167;862463;350;759730;102383;1264714;1341;1171258;92115;267074;1246;268320;911299;3417392;911299;4742040;3149209641;489899348;17402793;2589259733;110;61;51;122;0;0;9;1;2;371;3639;192;457;14;6509;1586;509;1373;171;3639;151;78;213;15;457;2;4;8;0;14;30476;9805;26658;3066;192;181621;5468;75878;77596;4498;99;7;18075;131181;50;131131;662343;422;618705;43216;1324648;2506093;2227242;1247052;2226470;1246946;283;2283521014961;55076933;0,00138;57,17838;0,67360;11,81801;3265,29329;12094,00000;2982,20495;129,66108;0,80104;0,75341
